event_time,revenue_growth_pct,volume_growth_pct,revenue_growth_pct_ma
2025-12-18 11:22:00,,,
2025-12-18 11:23:00,275.7045740287141,275.77717085709696,
2025-12-18 11:44:00,,,
2025-12-18 11:45:00,69.55749741849613,69.55750703384773,
2025-12-18 11:50:00,,,
2025-12-18 11:51:00,40.994884743038206,40.99967828781386,
2025-12-18 11:52:00,,,
